,name,similarity,xValue,yValue
0,人民,1.0,0.03862382844090462,-1.203617811203003
1,各族人民,0.7055400609970093,-2.793015718460083,-4.5297160148620605
2,工人阶级,0.6639648675918579,-0.26862770318984985,-2.7875587940216064
3,亿万人民,0.645684540271759,-1.1048635244369507,-4.670107841491699
4,军民,0.5557286739349365,-5.667166709899902,-3.4683196544647217
5,革命者,0.554895281791687,1.5420846939086914,0.5784525275230408
6,党和人民,0.533653736114502,-0.3856995701789856,-0.9133977293968201
7,文艺工作者,0.5192307233810425,-3.6033825874328613,-1.2120730876922607
8,妇女,0.5145378112792969,-1.8192745447158813,0.8202771544456482
9,全世界,0.5132915377616882,5.244970798492432,-0.43018627166748047
10,我们,0.5035276412963867,0.04171404615044594,-1.078619360923767
11,解放,0.5007045269012451,4.019080638885498,0.6071388125419617
12,亿万,0.48566076159477234,1.8853715658187866,-4.316959381103516
13,被压迫,0.48158514499664307,10.321154594421387,-0.7003448009490967
14,信任,0.4746558666229248,0.234633669257164,1.4777075052261353
15,党和政府,0.47371935844421387,-0.1999369114637375,0.27892881631851196
16,正义事业,0.46716371178627014,1.7165433168411255,1.4463146924972534
17,战友,0.46270209550857544,-4.875245094299316,4.984920978546143
18,领导人,0.45817285776138306,0.15078407526016235,3.5914552211761475
19,朋友,0.4568091928958893,-3.271411895751953,6.929135799407959
20,登山队员,0.4523159861564636,-0.9844192862510681,0.006787407211959362
21,中华民族,0.4518837630748749,0.6988641023635864,-1.3540544509887695
22,勤奋工作,0.4513840079307556,-0.951036810874939,0.01737256534397602
23,支持,0.4476856589317322,2.4810447692871094,2.983513116836548
24,中国共产党,0.446640282869339,3.0160388946533203,1.4210495948791504
25,金边王宫,0.445919007062912,-0.947622537612915,0.04245077446103096
26,共产党人,0.4426644444465637,1.785404086112976,0.8549211621284485
27,解放以后,0.4405495822429657,-0.48488450050354004,-1.4638152122497559
28,广大群众,0.4392089545726776,-2.848858594894409,-2.573387384414673
29,兄弟,0.43779224157333374,-0.6618961691856384,4.318808078765869
30,人,0.4366333782672882,-2.308973789215088,0.3429240882396698
