,name,similarity,xValue,yValue
0,人民,1.0,2.060610055923462,4.605972766876221
1,各族人民,0.7873398661613464,2.3950090408325195,4.765007495880127
2,亿万人民,0.6920948028564453,-0.5187549591064453,-0.4815157353878021
3,工人阶级,0.6543950438499451,5.46591854095459,1.5631184577941895
4,老百姓,0.6353534460067749,-1.3573311567306519,-0.4090797007083893
5,军民,0.6337096095085144,-1.1700516939163208,0.231408029794693
6,群众,0.6193479895591736,-2.1412172317504883,3.3024849891662598
7,广大群众,0.6154974102973938,-1.7747485637664795,3.683680295944214
8,人民大众,0.60328209400177,-0.8582770824432373,-1.6749188899993896
9,党和人民,0.595546305179596,0.9804956316947937,2.8374836444854736
10,城乡人民,0.5717969536781311,-3.6957571506500244,1.1411885023117065
11,抵抗运动,0.5704745054244995,0.4290217459201813,-3.1102709770202637
12,同胞,0.5672915577888489,-2.398770332336426,-0.20445455610752106
13,青年一代,0.5637339949607849,-0.2774300277233124,0.7762523889541626
14,农民,0.5593014359474182,-3.554840087890625,3.0258350372314453
15,妇女,0.5572265386581421,-1.6599674224853516,-0.5266112089157104
16,民众,0.5549306273460388,-1.0850558280944824,-0.9170828461647034
17,子孙后代,0.5446492433547974,-2.3490664958953857,0.7374037504196167
18,正义事业,0.5445712208747864,-0.23886439204216003,-3.457807779312134
19,少年儿童,0.543921709060669,-2.826402187347412,2.1313107013702393
20,交响音乐,0.5385535359382629,-1.6391804218292236,-3.9289512634277344
21,工农,0.5382378101348877,0.6376456618309021,-0.21218357980251312
22,武装力量,0.5367649793624878,3.2742364406585693,-3.315277576446533
23,难民所,0.5352492332458496,-1.6540372371673584,-4.001448631286621
24,民族,0.5246085524559021,2.7494025230407715,-0.9173339605331421
25,重返家园,0.5241602063179016,-0.8733422160148621,-3.7247297763824463
26,社会,0.5211545825004578,1.912521243095398,0.11334715783596039
27,革命,0.5204168558120728,4.978762149810791,-0.6815894246101379
28,共产党,0.5197960734367371,5.841095447540283,-0.5491139888763428
29,海外侨胞,0.5195589065551758,-1.7495485544204712,-1.7444727420806885
30,公民,0.5184214115142822,1.0979278087615967,0.9423530697822571
