,name,similarity,xValue,yValue
0,人民,1.0,0.9963201284408569,2.6000819206237793
1,各族人民,0.7592803835868835,1.8238240480422974,5.204077243804932
2,亿万人民,0.7076919674873352,-1.0791635513305664,-0.4169730842113495
3,工人阶级,0.672951340675354,2.5837020874023438,1.873256802558899
4,党和人民,0.6626441478729248,0.8237757086753845,1.4891357421875
5,广大群众,0.6476812958717346,-2.3457717895507812,2.031179666519165
6,党和政府,0.6323778033256531,1.585793137550354,2.3577849864959717
7,群众,0.6177949905395508,-3.322453498840332,2.029247283935547
8,老百姓,0.6062657237052917,-2.0205137729644775,-1.495215654373169
9,人民大众,0.5697831511497498,-0.33987829089164734,-2.102846384048462
10,全人类,0.5641308426856995,0.9559939503669739,-2.685885429382324
11,艺术工作者,0.5640677213668823,-0.7906143665313721,-1.08216392993927
12,广大职工,0.5639656186103821,-1.960862398147583,2.4928627014160156
13,民族解放,0.5601812601089478,1.7892167568206787,-2.710739850997925
14,革命,0.5583171248435974,3.8559820652008057,0.4898233413696289
15,妇女,0.5557680726051331,-3.0541844367980957,-1.7255003452301025
16,党,0.5518216490745544,3.1319620609283447,3.358092784881592
17,支持,0.5418601632118225,2.2172482013702393,-0.1742420792579651
18,残疾人,0.541725218296051,-4.094758987426758,-2.1900079250335693
19,团结,0.5413710474967957,4.343472480773926,1.1379367113113403
20,居民,0.5412307381629944,-5.356288433074951,-2.1921558380126953
21,四化建设,0.5409952998161316,1.867410659790039,0.021608833223581314
22,城乡人民,0.5388647317886353,-2.659238338470459,-1.3338735103607178
23,少年儿童,0.5302326083183289,-3.3975913524627686,0.08897243440151215
24,劳动者,0.5301589369773865,-4.143525123596191,0.39328259229660034
25,和平,0.528197169303894,5.919354438781738,-4.552487850189209
26,广大干部,0.5250763893127441,-1.2651857137680054,4.503572940826416
27,公民,0.5240168571472168,-2.9921233654022217,-0.20721548795700073
28,祖国,0.5222765803337097,3.6096067428588867,-2.0846431255340576
29,正义事业,0.5195792317390442,1.1177020072937012,-2.860605239868164
30,解放事业,0.5122392177581787,2.2007908821105957,-2.25636625289917
