,name,similarity,xValue,yValue
0,人民,1.0,1.682334303855896,1.1239303350448608
1,各族人民,0.7902302145957947,-0.1813867837190628,-0.7313429117202759
2,工人阶级,0.74381422996521,3.6741020679473877,-0.9913875460624695
3,农民,0.6586560010910034,-2.8363513946533203,-0.07433055341243744
4,亿万人民,0.648822009563446,0.39005088806152344,-1.3954570293426514
5,共产党人,0.6032885909080505,3.392731189727783,1.9904628992080688
6,党和人民,0.5987535715103149,1.134145975112915,-2.6639156341552734
7,同胞,0.5956233739852905,-2.813025712966919,2.049398183822632
8,人民大众,0.5803112387657166,0.1515711098909378,-0.8493112325668335
9,公民,0.5792937278747559,-0.26061001420021057,3.7127764225006104
10,劳动者,0.5712535977363586,-0.8722507953643799,-0.22435438632965088
11,广大群众,0.5653385519981384,-1.1636886596679688,-4.089959144592285
12,公众,0.5611671209335327,1.950793743133545,0.9504757523536682
13,居民,0.5562756657600403,-3.7227396965026855,1.5088005065917969
14,爱国者,0.5507159233093262,0.38029855489730835,5.628323078155518
15,妇女,0.5459668636322021,-2.601447820663452,2.0420761108398438
16,进步人士,0.5374200940132141,0.10999879240989685,2.2278292179107666
17,农牧民,0.5368978977203369,-4.214901447296143,0.604570746421814
18,劳动阶级,0.5334848165512085,-0.6583034992218018,-0.6182361841201782
19,军民,0.5251540541648865,-2.441004991531372,-0.11080302298069
20,城乡人民,0.5245175361633301,-2.5961248874664307,-2.568615436553955
21,人民代表,0.5171241164207458,-2.1727638244628906,3.488612413406372
22,农村妇女,0.5134895443916321,-2.4696402549743652,-0.1782074272632599
23,社会舆论,0.5113587975502014,-0.02367003820836544,-0.6325270533561707
24,共产党,0.5107282400131226,6.578066349029541,3.2067151069641113
25,人们,0.5091736912727356,-1.2314144372940063,-3.5094664096832275
26,全人类,0.5086747407913208,1.775420069694519,-3.492750883102417
27,工人运动,0.5058626532554626,5.496260643005371,-1.0767784118652344
28,农村,0.4989892542362213,-1.7863298654556274,-2.6715610027313232
29,和平,0.49583280086517334,6.2837443351745605,-1.5830497741699219
30,这词,0.49483656883239746,-0.9538608193397522,-1.0719163417816162
