,name,similarity,xValue,yValue
0,人民,1.0,1.066201090812683,4.4122185707092285
1,亿万人民,0.721380352973938,-1.4833502769470215,0.23315228521823883
2,各族人民,0.6967918872833252,-2.789076805114746,5.193146705627441
3,党和人民,0.6239781975746155,-1.0698481798171997,-0.6611299514770508
4,妇女,0.6209132671356201,-0.8700476884841919,-0.0032699801959097385
5,工人阶级,0.6161274313926697,2.651743173599243,-0.8838620781898499
6,文艺工作者,0.6091461181640625,-1.5470699071884155,0.2704927623271942
7,农民,0.600177526473999,-3.0640830993652344,0.9458984732627869
8,军民,0.5921439528465271,-0.27300629019737244,5.489352703094482
9,城乡人民,0.586665689945221,-3.1153063774108887,0.1470424383878708
10,青年一代,0.5728886127471924,-1.5066728591918945,-1.6634029150009155
11,广大群众,0.5490998029708862,-3.5385119915008545,0.5194775462150574
12,人民大众,0.5418619513511658,-0.401570200920105,-1.555707573890686
13,革命,0.5348545908927917,3.3332817554473877,-1.1856391429901123
14,子孙后代,0.5260770320892334,-1.6742960214614868,-2.464672565460205
15,党和政府,0.5260237455368042,-0.419310986995697,-1.2909995317459106
16,广大青年,0.5247538089752197,-1.5739303827285767,-0.6965662240982056
17,海外侨胞,0.5164428353309631,-1.2730125188827515,-1.2557063102722168
18,全党同志,0.5121989250183105,-1.1210373640060425,-1.3447424173355103
19,民主,0.5090140104293823,7.276802062988281,1.3704760074615479
20,信赖,0.5084272623062134,0.044117435812950134,-2.325491189956665
21,群众,0.5062498450279236,-2.4717512130737305,-0.05550885573029518
22,共产党,0.5041769742965698,3.9074695110321045,0.4177014231681824
23,团结,0.5029201507568359,3.498122453689575,-2.290693759918213
24,进步力量,0.5024539232254028,-0.20403391122817993,-1.8201086521148682
25,侵略,0.4944359064102173,5.209415435791016,4.140293121337891
26,居民,0.49262309074401855,-2.8499135971069336,2.1890838146209717
27,同情,0.4905555248260498,1.6051579713821411,-2.5045840740203857
28,全党全军,0.49033278226852417,-1.1640766859054565,-1.3938143253326416
29,民族,0.4874444603919983,4.230411529541016,-1.4872808456420898
30,民众,0.48574188351631165,-0.41281771659851074,-0.4451521933078766
