,name,similarity,xValue,yValue
0,人民,1.0,2.154749870300293,-0.11399155855178833
1,工人阶级,0.7720531821250916,4.104811668395996,-1.1943256855010986
2,人民大众,0.7660987377166748,2.178374767303467,-2.8493878841400146
3,各族人民,0.7126585841178894,2.7575020790100098,-0.6617916226387024
4,亿万人民,0.6425071954727173,1.08101487159729,0.25914236903190613
5,青年,0.6192142367362976,-0.6955277323722839,2.528712034225464
6,人民意志,0.6171185374259949,-0.12169923633337021,0.4135390520095825
7,同胞,0.6155565977096558,-2.8233954906463623,1.2647156715393066
8,人民军队,0.5954603552818298,0.37645596265792847,-2.219909429550171
9,劳动者,0.5886837840080261,1.9314998388290405,-0.4170896112918854
10,爱国者,0.5839601159095764,-1.956587791442871,2.8595311641693115
11,广大群众,0.5591716170310974,2.054682493209839,-4.867378234863281
12,舆论界,0.5558617115020752,-1.3823801279067993,-1.066719651222229
13,妇女运动,0.5529384016990662,-0.5984830260276794,-1.3532370328903198
14,公民,0.5506756901741028,-0.9611693024635315,3.1311917304992676
15,基督教徒,0.5480650663375854,-1.8854954242706299,1.3086663484573364
16,军民,0.5461114645004272,-2.972062110900879,-1.527098298072815
17,进步力量,0.5396868586540222,0.5566831827163696,0.5408284664154053
18,我们,0.5361812114715576,2.534700632095337,-1.965006947517395
19,进步人士,0.5344966650009155,-1.8996829986572266,1.6224995851516724
20,全,0.5283702611923218,0.2413252294063568,-0.6949928998947144
21,全人类,0.5269318222999573,2.6560211181640625,-0.40552303194999695
22,妇女,0.5258827209472656,-2.7261013984680176,1.4931594133377075
23,爱好和平,0.5248594880104065,6.536540508270264,6.879570484161377
24,爱国志士,0.5221560597419739,-3.015172243118286,1.5175912380218506
25,广大青年,0.521929919719696,-0.7575734257698059,-3.1065337657928467
26,人民战争,0.519210696220398,-2.0512938499450684,-1.5232216119766235
27,同情,0.5173553228378296,1.7865467071533203,0.3871617317199707
28,爱国人士,0.5166761875152588,-2.7545807361602783,0.8555441498756409
29,教徒,0.5163993239402771,-1.9848134517669678,1.1871446371078491
30,民众,0.5142723917961121,-2.3648862838745117,-2.2827866077423096
