,name,similarity,xValue,yValue
0,人民,1.0,3.941364288330078,0.283164918422699
1,各族人民,0.7775604128837585,7.111180305480957,-0.837149977684021
2,党和人民,0.6676986217498779,3.4778871536254883,-1.6868784427642822
3,亿万人民,0.6574039459228516,0.4988740086555481,-1.159481167793274
4,民众,0.6391491889953613,-2.1721737384796143,1.0364147424697876
5,人民大众,0.6331727504730225,-1.4485936164855957,-1.611656665802002
6,台湾同胞,0.6203358173370361,0.38109010457992554,0.9071630239486694
7,广大群众,0.607881486415863,0.684743344783783,4.735257148742676
8,子孙后代,0.5807836055755615,-0.6320133209228516,-2.3016388416290283
9,党和政府,0.5752326250076294,2.2610042095184326,1.0045429468154907
10,广大干部,0.5737651586532593,6.056307315826416,3.546020746231079
11,公民,0.5700169205665588,-2.8482422828674316,0.6049045324325562
12,信教,0.5684248208999634,0.6593932509422302,-0.8995785713195801
13,妇女,0.5595206022262573,-2.816150665283203,1.162346601486206
14,广大职工,0.556316614151001,1.846719741821289,2.4327635765075684
15,职工群众,0.5504150390625,-0.44164809584617615,1.9556726217269897
16,工人阶级,0.5456482172012329,3.618143320083618,-4.413051128387451
17,愿望,0.537934422492981,-0.36854830384254456,-1.00510573387146
18,老百姓,0.5363240242004395,-2.4573755264282227,2.320598602294922
19,民族利益,0.5324383974075317,-1.8833258152008057,-3.0087645053863525
20,社会各界,0.5323716402053833,0.0008457240182906389,4.5403523445129395
21,两岸人民,0.5289718508720398,-0.8593982458114624,-1.1978205442428589
22,港人,0.5284702777862549,-1.8640365600585938,-0.7683414220809937
23,百姓,0.5241020917892456,-2.7839162349700928,1.0415676832199097
24,铁路职工,0.5218034386634827,-2.170454263687134,-1.1555026769638062
25,中华儿女,0.5212746262550354,0.7592012286186218,-2.7791781425476074
26,国民,0.520665168762207,-2.62579607963562,-2.1899988651275635
27,残疾人,0.5178952217102051,-2.403789758682251,1.0830577611923218
28,真诚,0.5155683159828186,-0.05034017935395241,-2.129204511642456
29,全人类,0.5155338048934937,-1.3538718223571777,-2.8555946350097656
30,社会,0.5151512622833252,-2.117084264755249,3.345116376876831
