,name,similarity,xValue,yValue
0,人民,1.0,1.2990185022354126,2.6265509128570557
1,各族人民,0.6963580846786499,-0.6393406391143799,-0.3041009306907654
2,工人阶级,0.6544588804244995,2.70310640335083,2.4348413944244385
3,劳动者,0.603261411190033,-1.466903805732727,3.605541706085205
4,基督徒,0.5913437008857727,-1.5836094617843628,-1.0745958089828491
5,青年,0.5887197852134705,-0.37547653913497925,4.191919803619385
6,人民大众,0.5826399922370911,-1.4713808298110962,-1.9194873571395874
7,妇女,0.5727179050445557,-2.1618802547454834,4.586808204650879
8,爱国者,0.5588271021842957,-0.39074036478996277,1.4688990116119385
9,广大群众,0.552701473236084,-0.8686598539352417,-1.2037657499313354
10,人民军队,0.5500981211662292,-0.9974603056907654,-1.728058099746704
11,居民,0.544033408164978,-3.2903192043304443,1.2623518705368042
12,亿万人民,0.5331006050109863,-0.503089964389801,-2.6480419635772705
13,全,0.5256016850471497,0.6229256987571716,1.2686436176300049
14,广大职工,0.5198820233345032,-1.984460711479187,-0.2449704110622406
15,我们,0.5149602890014648,0.4359630048274994,-1.871349811553955
16,国民,0.512786865234375,-2.0408265590667725,1.026082158088684
17,广大读者,0.5079779028892517,-1.3957570791244507,-1.9917981624603271
18,军民,0.5053501129150391,-2.2836244106292725,-2.021008253097534
19,舆论界,0.5024106502532959,-0.49756526947021484,-2.8457233905792236
20,同胞,0.5003616213798523,-2.7970995903015137,-0.744219183921814
21,公民,0.4977884888648987,-0.3053043782711029,6.896591663360596
22,党和人民,0.4888048470020294,0.5323401093482971,-2.405956745147705
23,瞩目,0.4825052320957184,-1.4756231307983398,-2.451056957244873
24,全人类,0.4824790954589844,1.0059599876403809,-2.7830588817596436
25,和平,0.48247334361076355,7.853342056274414,-1.316789150238037
26,共产党,0.47667497396469116,3.252183437347412,1.7872432470321655
27,广大观众,0.4750560224056244,-1.8402208089828491,-2.114640712738037
28,爱好和平,0.4722065329551697,10.09962272644043,-0.5104685425758362
29,真正,0.47204047441482544,2.381981611251831,0.004639142192900181
30,广大青年,0.46905699372291565,-1.8171069622039795,-0.9810262322425842
