,name,similarity,xValue,yValue
0,人民,1.0,1.9418264627456665,3.161928653717041
1,工人阶级,0.7254776954650879,3.8315155506134033,2.9478816986083984
2,各族人民,0.6975789666175842,-3.0065386295318604,1.2892026901245117
3,共产党人,0.6839631199836731,1.2646318674087524,1.1389514207839966
4,农民,0.6340675950050354,-2.5695009231567383,1.811781406402588
5,党和人民,0.6007987260818481,0.3169146776199341,-0.9258984327316284
6,妇女,0.5998643636703491,-1.9367637634277344,2.9010696411132812
7,同胞,0.5856537818908691,-3.3040733337402344,-0.5311087369918823
8,劳动者,0.5744823813438416,-1.6638567447662354,2.552478075027466
9,爱国者,0.5741097927093506,-1.3861068487167358,1.7646199464797974
10,军民,0.5655336380004883,-3.3949337005615234,1.706896185874939
11,革命,0.5537580847740173,3.431065559387207,-0.5810366868972778
12,保卫和平,0.5499146580696106,2.63354754447937,-0.9678676724433899
13,我们,0.5447720289230347,-0.4453689754009247,-0.37856316566467285
14,声援,0.5440813302993774,1.8895435333251953,-1.9889024496078491
15,全力支持,0.5436397194862366,0.6860808730125427,-2.222458839416504
16,正义事业,0.5403642654418945,-0.30614662170410156,-2.6957075595855713
17,保卫,0.5403475761413574,3.30118989944458,-0.10447534173727036
18,劳苦大众,0.5377684235572815,-2.895750045776367,-1.7374640703201294
19,国际舆论,0.5353736281394958,-2.5676004886627197,-2.044119119644165
20,民族利益,0.5324007868766785,0.007074736058712006,-1.4496725797653198
21,团结,0.5300084352493286,5.051265239715576,0.14306586980819702
22,亿万人民,0.5295774340629578,-2.639077663421631,-1.4402925968170166
23,党和政府,0.5273882150650024,-1.385000467300415,0.5576683878898621
24,同情,0.5271503329277039,1.797756552696228,-2.8031814098358154
25,坚决,0.5266335606575012,3.266378402709961,-4.041656970977783
26,广大青年,0.5246879458427429,-3.1715874671936035,-1.3737318515777588
27,英勇,0.52056485414505,2.3565244674682617,-2.4194998741149902
28,掳到,0.5202497243881226,-3.3344550132751465,-2.020124912261963
29,共产党,0.5194154381752014,3.1567835807800293,5.714872360229492
30,公民,0.5187897086143494,-0.9253339171409607,4.035343647003174
