,name,similarity,xValue,yValue
0,人民,1.0,4.114199161529541,3.4862799644470215
1,各族人民,0.8014986515045166,6.5952606201171875,4.156655311584473
2,亿万人民,0.7152228355407715,1.1790733337402344,-1.8703240156173706
3,民众,0.6759160757064819,-1.675750494003296,1.329460620880127
4,党和人民,0.6495877504348755,2.2998998165130615,-1.9109444618225098
5,老百姓,0.6218279004096985,-2.0129432678222656,0.3989032208919525
6,百姓,0.6206561923027039,-2.4221034049987793,0.5900324583053589
7,同胞,0.5860000252723694,-0.32869061827659607,5.716320991516113
8,广大干部,0.5697733759880066,4.817239761352539,-1.975353479385376
9,人民大众,0.569326639175415,-1.3666739463806152,-2.063312530517578
10,港人,0.567344605922699,-0.9939548969268799,0.23401384055614471
11,子孙后代,0.5651560425758362,-0.5709750652313232,-2.325293779373169
12,军民,0.5623648762702942,1.0460118055343628,3.1866230964660645
13,父老乡亲,0.5579878091812134,-1.6601660251617432,-0.12348295003175735
14,居民,0.5578610301017761,-3.649245023727417,2.6768674850463867
15,工人阶级,0.55696702003479,3.8347911834716797,-3.346923828125
16,群众,0.5566074848175049,-1.0676820278167725,0.9909838438034058
17,广大群众,0.5550205111503601,-0.451322078704834,0.2865639328956604
18,文艺工作者,0.5517569780349731,0.7669905424118042,-0.805737316608429
19,各族群众,0.5501337647438049,-1.065085768699646,-0.4800246059894562
20,市民,0.5468692183494568,-2.9865293502807617,2.5583980083465576
21,团结,0.5449206829071045,4.531801700592041,-1.5804532766342163
22,公民,0.5434087514877319,-0.8398995399475098,0.18163776397705078
23,香港市民,0.5433516502380371,-2.1085617542266846,-1.9894739389419556
24,广大职工,0.5426530838012695,1.040058970451355,-1.432064175605774
25,关心群众,0.5366320013999939,0.19990120828151703,-1.211775302886963
26,妇女,0.533964216709137,-1.9225668907165527,0.04725095257163048
27,海外侨胞,0.5294210910797119,0.002626079600304365,0.9805697798728943
28,职工群众,0.5280335545539856,-1.3993761539459229,-2.079411029815674
29,城乡人民,0.5225563049316406,-2.1906180381774902,-1.244702935218811
30,社会公众,0.5186927914619446,-1.715711236000061,-2.3812849521636963
