,name,similarity,xValue,yValue
0,人民,1.0,5.103076934814453,-0.19316035509109497
1,各族人民,0.8046079277992249,7.911350250244141,-0.6675739884376526
2,亿万人民,0.7096443176269531,0.7630665898323059,0.2912847697734833
3,党和人民,0.6653444170951843,2.146141529083252,-2.6263415813446045
4,民众,0.6407878398895264,-1.5950348377227783,-2.5896427631378174
5,广大干部,0.6317436099052429,2.92901611328125,3.400331497192383
6,人民大众,0.62674880027771,-2.033607244491577,0.5791918039321899
7,广大群众,0.6248271465301514,0.6309723854064941,-2.9583513736724854
8,老百姓,0.5985928773880005,-1.485762119293213,-3.237058401107788
9,党和政府,0.5750414133071899,1.4321925640106201,-1.906619906425476
10,各族群众,0.5748841166496277,-2.1062655448913574,-0.0545736700296402
11,广大职工,0.5741718411445618,0.6653927564620972,-0.5489936470985413
12,职工群众,0.5719013214111328,-0.9426141381263733,-1.9396735429763794
13,信教,0.5601439476013184,-3.0587244033813477,1.720146894454956
14,军民,0.5582712888717651,0.48716917634010315,0.7575320601463318
15,革命,0.5525833964347839,1.169954538345337,5.350069522857666
16,文艺工作者,0.5401673316955566,0.04042741283774376,-0.27029117941856384
17,子孙后代,0.5394392013549805,-1.574257254600525,-1.2184386253356934
18,改革开放,0.5360366106033325,3.2999660968780518,4.512111186981201
19,工人阶级,0.5285362601280212,2.3019652366638184,2.344810962677002
20,台湾同胞,0.5284548997879028,-0.7249151468276978,-3.3203439712524414
21,基层人民,0.5262895226478577,-4.579345226287842,1.8359161615371704
22,全党,0.5256925821304321,5.097666263580322,-0.3204946219921112
23,依靠人民,0.5211359262466431,-2.486706495285034,2.411546230316162
24,僧俗,0.5170667767524719,-4.194347381591797,1.6747020483016968
25,亿万群众,0.5156427621841431,-2.8368406295776367,0.9141814112663269
26,干部群众,0.514499306678772,0.5073632597923279,-0.7143226861953735
27,港人,0.5129961967468262,-0.91897052526474,-4.921803951263428
28,觉悟程度,0.5118141174316406,-4.1511735916137695,1.9789602756500244
29,真心,0.5117582678794861,-3.07000994682312,-0.24879887700080872
30,关怀,0.5107123851776123,1.2728484869003296,-0.034298572689294815
