,name,similarity,xValue,yValue
0,人民,1.0,0.7630869746208191,1.6355847120285034
1,工人阶级,0.720110297203064,1.604570746421814,-0.29399827122688293
2,革命者,0.6096622943878174,0.24439874291419983,-1.8960773944854736
3,各族人民,0.6031920313835144,1.6663011312484741,2.007235527038574
4,正义事业,0.5959146618843079,-2.190995454788208,-0.619865894317627
5,全力支持,0.5944991111755371,-2.335568904876709,0.07115546613931656
6,文艺工作者,0.5841633081436157,3.6366686820983887,-0.5092546343803406
7,进步力量,0.5663277506828308,-1.299209713935852,-1.226699948310852
8,战友,0.5610157251358032,7.200262069702148,1.5582399368286133
9,爱国者,0.5593401193618774,0.4271543622016907,-1.0710043907165527
10,兄弟,0.5493059158325195,1.7918181419372559,1.2754573822021484
11,英雄,0.5440341830253601,2.157911539077759,1.2698802947998047
12,支持,0.529273271560669,-6.410929203033447,1.2539361715316772
13,青年,0.5228220224380493,2.669522523880005,-1.3105412721633911
14,军民,0.5159199833869934,3.304675579071045,8.507680892944336
15,积极支持,0.5153505802154541,-4.148110866546631,0.20787113904953003
16,声援,0.5115803480148315,-4.942624568939209,2.5985732078552246
17,党和政府,0.5072343945503235,0.5231069922447205,-0.031282126903533936
18,革命,0.5037771463394165,-0.5216843485832214,0.7665669918060303
19,一向,0.49947795271873474,0.024950604885816574,-3.168480396270752
20,朋友,0.49623608589172363,4.832901954650879,-2.0651943683624268
21,第三世界,0.49434176087379456,-0.2990908622741699,-2.6931605339050293
22,鼓舞,0.4943177103996277,-4.885400295257568,4.647654056549072
23,我们,0.4938177764415741,0.7552400231361389,-2.211277484893799
24,今后,0.4863976240158081,-0.7383833527565002,-1.8444335460662842
25,近邻,0.4852653741836548,1.091462254524231,-1.2096712589263916
26,英勇斗争,0.4842625856399536,0.00047649044427089393,1.2796481847763062
27,信任,0.4828970432281494,-1.4976743459701538,-1.3658785820007324
28,进步,0.47946691513061523,-2.4400980472564697,-3.070883274078369
29,爱戴,0.47452211380004883,-0.466170072555542,-1.4829140901565552
30,团结,0.47343865036964417,-0.51856529712677,-1.0088680982589722
