,name,similarity,xValue,yValue
0,人民,1.0,2.4211606979370117,2.0839662551879883
1,各族人民,0.7895399332046509,4.087620735168457,3.9173178672790527
2,亿万人民,0.7669177651405334,1.6109988689422607,0.10017707943916321
3,民众,0.6560124158859253,-2.406057119369507,-1.658767819404602
4,党和人民,0.6554592847824097,1.141880750656128,3.483781337738037
5,广大职工,0.6098135709762573,2.9805469512939453,-2.3570282459259033
6,全人类,0.600111186504364,-1.6794161796569824,0.9690466523170471
7,信教,0.5855003595352173,1.214084506034851,-2.6571526527404785
8,老百姓,0.5815044045448303,-2.889314889907837,-2.1142590045928955
9,广大群众,0.5805138349533081,0.17156590521335602,-2.692692995071411
10,党和政府,0.5706045627593994,2.4250216484069824,0.7651686668395996
11,百姓,0.5671390295028687,-2.928812026977539,-1.8340791463851929
12,公民,0.5661208629608154,-4.426235675811768,-1.859092354774475
13,两岸人民,0.553737223148346,-1.0078376531600952,0.9344816207885742
14,同胞,0.5535103678703308,-3.7145702838897705,2.082594156265259
15,军民,0.5492308139801025,1.846001386642456,1.1613514423370361
16,子孙后代,0.5385273694992065,-1.360970377922058,1.4900329113006592
17,国际威望,0.5363908410072327,-0.7703227400779724,-1.5571664571762085
18,文艺工作者,0.5360474586486816,0.5251784920692444,-1.5742957592010498
19,广大干部,0.5338189601898193,7.428093433380127,-3.8905720710754395
20,工人阶级,0.5291842222213745,3.3467655181884766,0.07534323632717133
21,中华儿女,0.5218002796173096,-2.4936745166778564,3.154832124710083
22,正义,0.5199794769287109,-0.8977175354957581,1.5406827926635742
23,人民意志,0.519904375076294,-0.25443410873413086,-0.8849157094955444
24,台湾同胞,0.5187188386917114,-3.088761806488037,0.5607101917266846
25,澳人,0.5159087181091309,-1.135939359664917,-1.2188575267791748
26,炎黄子孙,0.5126991271972656,-1.8455839157104492,1.4853688478469849
27,妇女,0.5121359825134277,-1.7879894971847534,-3.1433565616607666
28,关怀,0.5116106271743774,4.591484546661377,1.0244501829147339
29,中华民族,0.5100045800209045,-0.39172035455703735,6.486505031585693
30,群众,0.5057532787322998,-0.71104896068573,-3.873577117919922
