,name,similarity,xValue,yValue
0,人民,1.0,-0.49341320991516113,-0.2481435388326645
1,工人阶级,0.7223364114761353,1.4811679124832153,0.9871298670768738
2,共产党人,0.6027913689613342,-0.7846428751945496,2.1934070587158203
3,刚果人,0.5592697262763977,0.8726769089698792,-0.8110193610191345
4,亿万人民,0.5587055683135986,2.767911195755005,-0.45158395171165466
5,各族人民,0.5260186195373535,3.3220412731170654,-1.369006872177124
6,共产党,0.5175781846046448,0.6637416481971741,2.1106433868408203
7,青年,0.5151295065879822,1.4743025302886963,-2.4866530895233154
8,朋友,0.5142940878868103,-1.8947335481643677,-3.503133535385132
9,进步力量,0.5085505247116089,-1.0920708179473877,1.6481090784072876
10,声援,0.5029819011688232,-4.223257541656494,-3.0672647953033447
11,侵略,0.49972134828567505,-4.858278751373291,-2.8595283031463623
12,农民,0.4981575310230255,4.393301486968994,-1.7244961261749268
13,我们,0.49492961168289185,1.6215403079986572,0.9136646389961243
14,妇女,0.4944263994693756,1.294431209564209,-3.532808780670166
15,援助,0.48997458815574646,-4.750059127807617,-2.52227520942688
16,全世界,0.48494812846183777,-2.3457095623016357,3.7740490436553955
17,空幻,0.48348110914230347,0.8919325470924377,-0.9343997240066528
18,工农兵,0.483458012342453,6.515690803527832,1.6445285081863403
19,人民军队,0.4809299111366272,1.6597143411636353,0.0703205019235611
20,社会主义,0.4768449366092682,0.40143510699272156,4.268407821655273
21,积极支持,0.47644227743148804,-1.3489348888397217,-1.5411993265151978
22,马克思列宁主义者,0.4763333201408386,-3.5117006301879883,5.734069347381592
23,兄弟,0.476217657327652,-1.3951573371887207,-4.281649112701416
24,贫下中农,0.4725916087627411,5.110752582550049,-0.9036298990249634
25,而且,0.4722442626953125,0.024981359019875526,0.7738445997238159
26,团结,0.471783310174942,-3.268714189529419,1.5395795106887817
27,燃遍,0.4714694619178772,0.030313491821289062,-0.20733049511909485
28,未来,0.4702844023704529,-0.06753652542829514,0.6903396844863892
29,团结一致,0.46975740790367126,-1.2185677289962769,0.6192857027053833
30,革命者,0.46902701258659363,-1.2731564044952393,3.4767441749572754
