,name,similarity,xValue,yValue
0,人民,1.0,1.1659215688705444,-1.0078275203704834
1,各族人民,0.8064125180244446,3.5438742637634277,-0.3764594495296478
2,亿万人民,0.733549952507019,0.41088491678237915,0.28574058413505554
3,工人阶级,0.7121004462242126,-3.180804491043091,-1.2220306396484375
4,党和人民,0.6266777515411377,-0.34789273142814636,-3.6049067974090576
5,人民大众,0.6242806911468506,-1.1467130184173584,0.5642374753952026
6,农民,0.6163646578788757,1.5883738994598389,-0.23311759531497955
7,广大群众,0.613091230392456,2.6359827518463135,-3.283228635787964
8,妇女,0.5908806324005127,-1.4392399787902832,2.3595457077026367
9,革命者,0.5879632830619812,-3.0714259147644043,0.5130836367607117
10,文艺工作者,0.5586483478546143,0.08092612028121948,-1.0815238952636719
11,城乡人民,0.5583279132843018,1.9454559087753296,0.34931594133377075
12,全党同志,0.5579258799552917,0.028079956769943237,0.055074743926525116
13,老百姓,0.5553221702575684,0.8049694895744324,1.8417541980743408
14,青年一代,0.5543315410614014,-1.0864676237106323,-1.0315662622451782
15,群众,0.5536733865737915,2.663588523864746,-2.682340621948242
16,民族,0.5452530384063721,-2.274538278579712,-0.20962005853652954
17,军民,0.5363849401473999,6.2626190185546875,3.1428382396698
18,关心群众,0.5291340351104736,1.0498799085617065,-2.0717453956604004
19,居民,0.5271657705307007,1.7584115266799927,4.1661376953125
20,劳动者,0.5230100154876709,-2.7297556400299072,0.08527571707963943
21,佛教徒,0.5227095484733582,-0.9426410794258118,1.8803439140319824
22,各族群众,0.517220675945282,1.1263083219528198,1.7121195793151855
23,市民,0.513324499130249,1.1181408166885376,3.987858772277832
24,劳苦大众,0.5112361907958984,-1.2783493995666504,1.693244218826294
25,信任,0.50948166847229,-2.840885877609253,-3.5589306354522705
26,爱国者,0.5088902711868286,-1.223218560218811,2.5065104961395264
27,公民,0.5039857625961304,-4.835373878479004,3.247825860977173
28,党和政府,0.5034663081169128,1.2954469919204712,-3.02719783782959
29,知识分子,0.5028219223022461,-2.259791851043701,-1.9743365049362183
30,广大党员,0.5012543201446533,1.1782323122024536,-3.026076316833496
